feature_set,model,pool,share_affected,codes_added,pct_rise_total_predicted,dollars_per_added_code,dollars_per_code_fold_sd,n_folds
F3,LightGBM (squared error),own-targeted,0.05,1,3.0708441085705354,4721.344126424805,1321.261427049269,5.0
F3,LightGBM (squared error),own-targeted,0.05,2,5.898133742544256,4508.437874105783,1250.79683792225,5.0
F3,LightGBM (squared error),own-targeted,0.1,1,6.088883804377718,4776.173901909528,1234.583950456676,5.0
F3,LightGBM (squared error),own-targeted,0.1,2,11.509834685751237,4440.164537011087,1229.196490090848,5.0
F3,LightGBM (squared error),own-targeted,0.25,1,14.977164101754665,4727.9541578767485,1207.6778616835027,5.0
F3,LightGBM (squared error),own-targeted,0.25,2,28.48776512553434,4393.194856316604,1209.5462811032378,5.0
F3,LightGBM (squared error),prevalence,0.05,1,0.46937963523759774,721.6591613059887,34.65310251675131,5.0
F3,LightGBM (squared error),prevalence,0.05,2,1.0401740864507398,795.0922192881605,70.27466167131695,5.0
F3,LightGBM (squared error),prevalence,0.1,1,1.0052983388523584,788.5648410973977,90.52352746564854,5.0
F3,LightGBM (squared error),prevalence,0.1,2,1.9834002743572423,765.1390138384326,32.370888823846244,5.0
F3,LightGBM (squared error),prevalence,0.25,1,2.441581564392999,770.7524355571883,59.261530256049475,5.0
F3,LightGBM (squared error),prevalence,0.25,2,5.068514173208045,781.6327569671976,33.40484319805302,5.0
F3,LightGBM (squared error),targeted,0.05,1,2.0412709325070617,3138.4017510807907,1368.0595377519778,5.0
F3,LightGBM (squared error),targeted,0.05,2,4.063117734947328,3105.7813679358064,1421.753634920999,5.0
F3,LightGBM (squared error),targeted,0.1,1,3.8828118789682704,3045.711719612597,1298.9691192969772,5.0
F3,LightGBM (squared error),targeted,0.1,2,7.855147341497207,3030.290843524513,1256.9184099499746,5.0
F3,LightGBM (squared error),targeted,0.25,1,9.838015051136054,3105.6402834514843,1290.5122073477917,5.0
F3,LightGBM (squared error),targeted,0.25,2,19.415070945788948,2994.063923168565,1292.0028200238364,5.0
F3,Payment-form WLS (non-negative),chronic,0.05,1,1.777212285973889,2875.5289511344486,188.9441238240706,5.0
F3,Payment-form WLS (non-negative),chronic,0.05,2,3.7182305284951025,2991.013251584015,170.1853155933373,5.0
F3,Payment-form WLS (non-negative),chronic,0.1,1,3.5192653758776204,2905.1262664496517,200.04091941984143,5.0
F3,Payment-form WLS (non-negative),chronic,0.1,2,7.169430029513948,2910.6176590652312,90.95794000757436,5.0
F3,Payment-form WLS (non-negative),chronic,0.25,1,8.713578267715484,2894.747960728359,125.57764183054286,5.0
F3,Payment-form WLS (non-negative),chronic,0.25,2,17.862675467717683,2898.9394598166136,127.1747723043749,5.0
F3,Payment-form WLS (non-negative),own-targeted,0.05,1,5.989914927720124,9691.680574925245,677.2664739881973,5.0
F3,Payment-form WLS (non-negative),own-targeted,0.05,2,12.169205091159606,9789.133140067488,681.3997681935446,5.0
F3,Payment-form WLS (non-negative),own-targeted,0.1,1,11.878548801293938,9805.649885478559,655.7792314900804,5.0
F3,Payment-form WLS (non-negative),own-targeted,0.1,2,24.12211661671885,9793.004229014374,691.1814040824928,5.0
F3,Payment-form WLS (non-negative),own-targeted,0.25,1,29.492412604817343,9797.708659032609,684.481208313661,5.0
F3,Payment-form WLS (non-negative),own-targeted,0.25,2,60.321871392372316,9789.656291151,688.3684040456114,5.0
F3,Payment-form WLS (non-negative),prevalence,0.05,1,0.7949749815733985,1286.2692841948249,202.55562297525816,5.0
F3,Payment-form WLS (non-negative),prevalence,0.05,2,1.6057818210185404,1291.7205291633904,216.58839126337986,5.0
F3,Payment-form WLS (non-negative),prevalence,0.1,1,1.5585971399946077,1286.6098479664904,101.41747247329985,5.0
F3,Payment-form WLS (non-negative),prevalence,0.1,2,2.9178499600717367,1184.5775166681335,42.180989925366255,5.0
F3,Payment-form WLS (non-negative),prevalence,0.25,1,3.9669004961746426,1317.8486230232152,65.35915699965734,5.0
F3,Payment-form WLS (non-negative),prevalence,0.25,2,7.713004535301115,1251.7460355554333,63.81035518517569,5.0
F3,Payment-form WLS (non-negative),targeted,0.05,1,5.799614536807549,9383.774598919992,780.3920189325659,5.0
F3,Payment-form WLS (non-negative),targeted,0.05,2,11.826765614538502,9513.668505857793,742.5776304634369,5.0
F3,Payment-form WLS (non-negative),targeted,0.1,1,11.40920145577538,9418.207292799862,827.0439655492075,5.0
F3,Payment-form WLS (non-negative),targeted,0.1,2,23.31999560491682,9467.362222321053,798.5424978574649,5.0
F3,Payment-form WLS (non-negative),targeted,0.25,1,28.41845416850556,9440.927679060345,836.0280644691258,5.0
F3,Payment-form WLS (non-negative),targeted,0.25,2,58.222969392923794,9449.024797314272,834.4173066045914,5.0
F3,Tweedie GLM,chronic,0.05,1,0.6107175002061522,944.2790105728213,143.94684765471592,5.0
F3,Tweedie GLM,chronic,0.05,2,1.319901171431833,1014.6236307787234,186.0144607719982,5.0
F3,Tweedie GLM,chronic,0.1,1,1.2080527284027787,952.9726145727624,177.51687812008402,5.0
F3,Tweedie GLM,chronic,0.1,2,2.637110855220953,1023.0820135522251,155.47061577853174,5.0
F3,Tweedie GLM,chronic,0.25,1,2.9520758118585384,937.1805359153132,192.62784135765668,5.0
F3,Tweedie GLM,chronic,0.25,2,6.492233205565614,1006.8581347334405,171.1285311403691,5.0
F3,Tweedie GLM,own-targeted,0.05,1,2.9946870279849294,4630.324336221444,1641.5255511837968,5.0
F3,Tweedie GLM,own-targeted,0.05,2,8.00631975924756,6154.552627975097,2162.9907837019923,5.0
F3,Tweedie GLM,own-targeted,0.1,1,6.407520802141979,5054.573950443271,2082.7666262519833,5.0
F3,Tweedie GLM,own-targeted,0.1,2,16.475656601299875,6391.82380099095,2614.3165426700016,5.0
F3,Tweedie GLM,own-targeted,0.25,1,15.55661031101399,4938.678176805715,1867.1545030608506,5.0
F3,Tweedie GLM,own-targeted,0.25,2,42.60123951744921,6606.879820814215,2908.706314393859,5.0
F3,Tweedie GLM,prevalence,0.05,1,0.19432886822335566,300.46735413631404,93.60169592294065,5.0
F3,Tweedie GLM,prevalence,0.05,2,0.48883940284550925,375.77662670362224,95.1736624125554,5.0
F3,Tweedie GLM,prevalence,0.1,1,0.5037733858972107,397.40172711283583,111.51779038152641,5.0
F3,Tweedie GLM,prevalence,0.1,2,0.8510865800511541,330.18383368379745,85.57266420927576,5.0
F3,Tweedie GLM,prevalence,0.25,1,1.1602622655754637,368.3425769373279,71.03660359967074,5.0
F3,Tweedie GLM,prevalence,0.25,2,2.2170662146648006,343.8371794106634,96.07708420109716,5.0
F3,Tweedie GLM,targeted,0.05,1,1.923758804929676,2974.4768412343715,331.54207380260834,5.0
F3,Tweedie GLM,targeted,0.05,2,4.706145535123979,3617.6696961641996,642.2338322131324,5.0
F3,Tweedie GLM,targeted,0.1,1,3.6958914798459377,2915.504666243074,234.08011633491225,5.0
F3,Tweedie GLM,targeted,0.1,2,9.563662095955777,3710.2765910247394,525.114683618738,5.0
F3,Tweedie GLM,targeted,0.25,1,9.357088204155621,2970.547335725956,268.3662980060159,5.0
F3,Tweedie GLM,targeted,0.25,2,22.96002099207374,3560.790744500985,311.53891148124745,5.0
F3,Two-part,chronic,0.05,1,0.8062488365579343,1245.497931764425,301.17223984703026,5.0
F3,Two-part,chronic,0.05,2,1.720183217316651,1321.150225503402,315.48075775677944,5.0
F3,Two-part,chronic,0.1,1,1.62806951248345,1283.1617705661145,338.15682110711515,5.0
F3,Two-part,chronic,0.1,2,3.5567382989338236,1378.6305971490656,375.7865940802912,5.0
F3,Two-part,chronic,0.25,1,4.005611410887569,1270.5112293394386,324.32199584317505,5.0
F3,Two-part,chronic,0.25,2,8.778772980393182,1360.2600031285951,367.83116129441527,5.0
F3,Two-part,own-targeted,0.05,1,1.6010502183460602,2473.311768255444,812.6666928330071,5.0
F3,Two-part,own-targeted,0.05,2,3.600832603117934,2765.543087340531,1202.2547493963946,5.0
F3,Two-part,own-targeted,0.1,1,3.263052958082302,2571.7727523544218,944.3432304003838,5.0
F3,Two-part,own-targeted,0.1,2,7.503077796563326,2908.2748725799497,1277.0184367682075,5.0
F3,Two-part,own-targeted,0.25,1,7.984145050372834,2532.4338540682033,870.9911776980605,5.0
F3,Two-part,own-targeted,0.25,2,18.78956458226352,2911.4197661265866,1292.192180782193,5.0
F3,Two-part,prevalence,0.05,1,0.49422936324636757,763.4884192435884,93.50365307990411,5.0
F3,Two-part,prevalence,0.05,2,1.0352117657689515,795.0724341578463,71.35806830143721,5.0
F3,Two-part,prevalence,0.1,1,1.049500629457776,827.1631374332862,128.42479586660764,5.0
F3,Two-part,prevalence,0.1,2,2.1326750101712144,826.6481184962595,110.26705732352846,5.0
F3,Two-part,prevalence,0.25,1,2.546943530557509,807.8467989359285,100.09989421865544,5.0
F3,Two-part,prevalence,0.25,2,5.397742328299479,836.3734900969214,118.19936690405596,5.0
F3,Two-part,targeted,0.05,1,1.3140882278392434,2030.0112021459622,703.7707111365338,5.0
F3,Two-part,targeted,0.05,2,3.0247839652934365,2323.121152222519,857.711222512179,5.0
F3,Two-part,targeted,0.1,1,2.6271097584136647,2070.5545944014857,758.6021848487112,5.0
F3,Two-part,targeted,0.1,2,6.285781361182975,2436.437483779401,973.0664155933599,5.0
F3,Two-part,targeted,0.25,1,6.566475433774874,2082.773369657426,725.0653863471971,5.0
F3,Two-part,targeted,0.25,2,15.541010082226487,2408.0602688194954,940.6441109782813,5.0
F3,WLS,chronic,0.05,1,0.31688874403131145,487.8889166602534,251.26317925530842,5.0
F3,WLS,chronic,0.05,2,1.0408159024994936,796.6941818004914,297.51894845589084,5.0
F3,WLS,chronic,0.1,1,0.7386027842852374,580.1758381261966,286.1074052983225,5.0
F3,WLS,chronic,0.1,2,2.0025144097107526,773.5918412855763,161.3072578754052,5.0
F3,WLS,chronic,0.25,1,1.6691771256859718,527.657780395028,274.81301768243367,5.0
F3,WLS,chronic,0.25,2,4.922665144412629,760.2013458092058,210.862906895497,5.0
F3,WLS,own-targeted,0.05,1,5.8147443897083875,8952.509025283636,509.6258731740816,5.0
F3,WLS,own-targeted,0.05,2,11.804385523933542,9035.685604018116,509.01930441885924,5.0
F3,WLS,own-targeted,0.1,1,11.513408707549418,9043.834776572266,466.4343684756351,5.0
F3,WLS,own-targeted,0.1,2,23.38388513160863,9033.434499971676,525.5776668069533,5.0
F3,WLS,own-targeted,0.25,1,28.553446768352075,9026.272953641435,535.0025441002645,5.0
F3,WLS,own-targeted,0.25,2,58.56982275028985,9044.868332983,530.6411927800683,5.0
F3,WLS,prevalence,0.05,1,0.21921017609747293,337.50083381482244,234.9889289610345,5.0
F3,WLS,prevalence,0.05,2,0.4252202367225198,325.48550398500856,212.51202333827493,5.0
F3,WLS,prevalence,0.1,1,0.35998343101482133,282.76861832125405,170.49748570136737,5.0
F3,WLS,prevalence,0.1,2,0.6500260233662231,251.1117152820143,67.71474968309624,5.0
F3,WLS,prevalence,0.25,1,1.0234876947399436,323.5434016903154,64.83744044949482,5.0
F3,WLS,prevalence,0.25,2,1.7593414127192446,271.69300987394774,105.50866695038073,5.0
F3,WLS,targeted,0.05,1,5.520839727323336,8500.006908899622,765.3184562443131,5.0
F3,WLS,targeted,0.05,2,11.313398787704534,8659.859028775092,720.5283269400518,5.0
F3,WLS,targeted,0.1,1,10.870960248354196,8539.188597060265,803.200167708992,5.0
F3,WLS,targeted,0.1,2,22.286626605394915,8609.552284920563,778.8918381504604,5.0
F3,WLS,targeted,0.25,1,27.050344036981127,8551.114362778915,822.9637279341453,5.0
F3,WLS,targeted,0.25,2,55.69567393107062,8601.016936162649,816.6062473076119,5.0
